ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,entity_id,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
null,2000,5,schwarz,350 g/km,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Black,Allrad,Automat,211000,340,Kombi,Benzin,Zuzwil,Audi,S6,S6 Avant quattro,S6 Avant quattro,AUDI S6 Avant quattro,c8252411-446b-4d7f-b4d9-16d13d7b49d2,14.6,l/100km
G,2000,2,schwarz,309 g/km,10,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",Black,Allrad,Automatik-Getriebe,80000,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,0b509f05-1e9f-48ec-bb69-3777b82076e8,12.9,l/100km
G,2006,5,schwarz,331 g/km,1,6,13.9 l/100km,4966,Neu,"""Ab MFK""",Black,Allrad,Automat sequentiell,500,306,Kombi,Benzin,Zuzwil,Mercedes-Benz,R 500,R 500 4Matic,R 500 4Matic,MERCEDES-BENZ R 500 4Matic,61fc6649-0f1a-465e-a777-a5f1db62f4eb,13.9,l/100km
null,1982,0,anthrazit,null,1,4,null,0,Oldtimer,null,Black,Hinterradantrieb,Automatik-Getriebe,70000,0,Cabriolet,Benzin,Basel,Rolls-Royce,CORNICHE,CORNICHE Convertible,Convertible,ROLLS-ROYCE CORNICHE Convertible,2661cb06-2679-4458-9b7e-0b8ad63f67f1,null,null
null,1999,2,null,295 g/km,4,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",Silver,Allrad,Schaltgetriebe manuell,35100,300,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,2ee0045c-b38b-4ab9-ba02-fe3bbfd0bca0,12.0,l/100km
null,1994,5,beige,null,1,5,null,1994,Occasion,"""Ab MFK""",Silver,Allrad,Schaltgetriebe manuell,130300,212,Limousine,Benzin,Zuzwil,Lancia,DELTA,Delta HF Integrale Evo 4V,Delta HF Integrale Evo 4V,LANCIA Delta HF Integrale Evo 4V,8ed45566-b208-49b5-896a-df4048f6c20d,null,null
null,1972,2,schwarz,null,6,5,null,1290,Occasion,null,Silver,null,Schaltgetriebe manuell,79380,0,Limousine,Benzin,Zuzwil,Alfa Romeo,GT,GT 1300 Junior,1300 Junior,ALFA ROMEO GT 1300 Junior,ac648e3c-f56d-4961-91d4-6fe18d8fd9be,null,null
G,2010,2,schwarz,415 g/km,4,2,17.9 l/100km,5999,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,28900,620,Coupé,Benzin,Zuzwil,Ferrari,599,599 GTB HGTE,599 GTB HGTE,FERRARI 599 GTB HGTE,c05e3714-40be-43f3-a0ba-70ab21b30955,17.9,l/100km
null,1970,2,schwarz,null,9,2,null,4390,Oldtimer,null,Silver,null,null,8000,352,Coupé,Benzin,Sursee,Ferrari,365,365 Daytona Plexiglas,Daytona Plexiglas,FERRARI 365 Daytona Plexiglas,2caaed84-accf-4d90-81ff-b83086d4279e,null,null
null,1995,2,schwarz,null,5,2,20.8 l/100km,3496,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Schaltgetriebe manuell,78000,380,Coupé,Benzin,Zuzwil,Ferrari,F355,F355 Berlinetta,F355 Berlinetta,FERRARI F355 Berlinetta,f050bc09-f5b1-43de-b972-11ef4f2c770d,20.8,l/100km
null,1984,2,schwarz,null,5,4,null,2664,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,78000,150,Coupé,Benzin,Zuzwil,Renault,ALPINE,Alpine A310 V6 VFA-2700 VAA,Alpine A310 V6 VFA-2700 VAA,RENAULT Alpine A310 V6 VFA-2700 VAA,a64dcc9b-59d4-46c1-87a0-7d42506d9c5a,null,null
G,2004,4,schwarz,310 g/km,2,5,12.9 l/100km,5439,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,147400,476,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 55 AMG,E 55 AMG Avantgarde,E 55 AMG Avantgarde,MERCEDES-BENZ E 55 AMG Avantgarde,b6f73c14-1902-4bab-801c-53dec43a3aa8,12.9,l/100km
G,1997,5,schwarz,245 g/km,6,5,10.2 l/100km,2799,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,62500,197,Kombi,Benzin,Zuzwil,Mercedes-Benz,C 280,C 280 Elégance,C 280 Elégance,MERCEDES-BENZ C 280 Elégance,17e886d2-8e8c-4db4-8961-b5ca490a8dd4,10.2,l/100km
G,2003,5,schwarz,350 g/km,2,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Silver,Allrad,Automat sequentiell,144200,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,1e550591-f78d-4483-af05-0fff374b8243,14.6,l/100km
null,1998,4,schwarz,343 g/km,1,5,14.3 l/100km,4172,Occasion,"""Ab MFK""",Silver,Allrad,Automatik-Getriebe,57000,340,Limousine,Benzin,Zuzwil,Audi,S8,S8 4.2 quattro,S8 4.2 quattro,AUDI S8 4.2 quattro,bd6b0c8c-7078-420e-b8cf-e8857fb07840,14.3,l/100km
G,2003,5,schwarz,332 g/km,11,5,12.3 l/100km,4921,Occasion,"""Ab MFK""",Silver,Allrad,Automat,117800,313,SUV / Geländewagen,Diesel,Zuzwil,VW,TOUAREG,Touareg 5.0 TDI V10,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,13d9dad6-919c-4930-a5fd-a9ba90a71088,12.3,l/100km
null,1990,3,mehrfarbig,null,6,4,null,1808,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,162900,169,Coupé,Benzin,Zuzwil,Nissan,200 SX,200 SX 1.8 16V Turbo,200 SX 1.8 16V Turbo,NISSAN 200 SX 1.8 16V Turbo,e0bb0404-9d10-4690-a7d9-59be9e8baa79,null,null
G,2008,2,grau,415 g/km,4,2,17.9 l/100km,5999,Vorführmodell,null,Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,26000,620,Coupé,Benzin,Zuzwil,Ferrari,599,599 GTB,599 GTB,FERRARI 599 GTB,287622a8-d072-45e2-acfd-c1b37796fb6b,17.9,l/100km
null,1991,2,rot,null,8,4,null,3297,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,101300,320,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo II,911 Turbo II,PORSCHE 911 Turbo II,a0908e88-937e-4b2f-9343-ab0e2ce81e48,null,null
null,2009,2,schwarz,null,7,2,null,5980,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatik-Getriebe,34000,670,Coupé,Benzin,Zuzwil,Mercedes-Benz,SL 65 AMG,SL 65 AMG BLACK SERIES,BLACK SERIES,MERCEDES-BENZ SL 65 AMG BLACK SERIES,1656febf-ef0a-4e50-b7b7-2ea82499b487,null,null
G,2002,2,grau,328 g/km,5,4,13.6 l/100km,3246,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Automatisiertes Schaltgetriebe,49600,343,Cabriolet,Benzin,Zuzwil,BMW,M3,M3,M3,BMW M3,bb4fcef0-98cd-4e96-b9d6-09bc3b825c13,13.6,l/100km
G,2011,4,schwarz,324 g/km,0,5,13.5 l/100km,4163,Occasion,"""Ab MFK""",Silver,Allrad,Schaltgetriebe manuell,1350,420,Limousine,Benzin,Zuzwil,Audi,RS4,RS4 4.2 V8 quattro,RS4 4.2 V8 quattro,AUDI RS4 4.2 V8 quattro,31bfa5fd-987b-41c7-9a39-840aed6c585c,13.5,l/100km
G,2000,2,schwarz,321 g/km,2,4,13.4 l/100km,5786,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Silver,Hinterradantrieb,Automat,75400,367,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,617aa40a-11d7-4ee9-a3d5-c504e7981a80,13.4,l/100km
null,1999,2,null,null,10,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,47900,360,Coupé,Benzin,Zuzwil,Porsche,911,911 GT3,911 GT3,PORSCHE 911 GT3,f5098f05-0d6f-4895-8633-6066d7358d25,12.9,l/100km
G,2006,5,null,346 g/km,9,5,12.8 l/100km,4921,Occasion,"""Ab MFK""",Silver,Allrad,Automat,104500,313,SUV / Geländewagen,Diesel,Zuzwil,VW,TOUAREG,Touareg 5.0 TDI V10,Touareg 5.0 TDI V10,VW Touareg 5.0 TDI V10,46d4ae3f-9a34-45d3-8763-a5a1672c2718,12.8,l/100km
G,2005,2,schwarz,394 g/km,1,4,16.5 l/100km,5935,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,40800,457,Coupé,Benzin,Zuzwil,Aston Martin,DB9,DB9,DB9,ASTON MARTIN DB9,91290a58-f795-46ab-b542-2d38a33e0861,16.5,l/100km
null,1994,2,braun,null,3,5,null,4971,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,111500,320,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,3bb2acb3-f4b3-4096-bfe8-ae9970b30983,null,null
G,2003,2,beige,353 g/km,7,4,14.7 l/100km,5513,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,22400,500,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 600,CL 600,CL 600,MERCEDES-BENZ CL 600,df6da809-878f-42ed-aa39-38b3e8d490f2,14.7,l/100km
null,1968,3,schwarz,null,3,4,null,7200,Occasion,null,Silver,Hinterradantrieb,Automat,1000,360,Cabriolet,Benzin,Sursee,Ford (Usa),MUSTANG,Mustang,null,FORD (USA) Mustang,aaa1830b-f955-4e76-ab70-f696045c0986,null,null
G,2009,2,schwarz,355 g/km,7,2,15.0 l/100km,6162,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,4000,647,Coupé,Benzin,Zuzwil,Chevrolet,CORVETTE,Corvette ZR1,Corvette ZR1,CHEVROLET Corvette ZR1,078f0145-ddd5-46cc-b44d-3f9173e26651,15.0,l/100km
null,2003,2,beige,440 g/km,2,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatik-Getriebe,55800,400,Cabriolet,Benzin,Zuzwil,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,d513b6ce-f552-425d-972a-f8b811cdc7f2,19.3,l/100km
null,1985,3,mehrfarbig,null,9,4,null,993,Occasion,"""Ab MFK""",Blue,Vorderradantrieb,Schaltgetriebe manuell,61800,68,Kleinwagen,Benzin,Zuzwil,Daihatsu,CHARADE,Charade 1.0 Turbo,Charade 1.0 Turbo,DAIHATSU Charade 1.0 Turbo,14948b63-7ad7-4fd9-b6e6-57a458f58508,null,null
null,2003,4,beige,264 g/km,9,5,10.9 l/100km,4398,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatik-Getriebe,33600,333,Limousine,Benzin,Zuzwil,BMW,545,545i,545i,BMW 545i,2a2c3a8c-5b70-4b04-91f2-02e501802837,10.9,l/100km
null,2000,4,grau,257 g/km,7,5,10.7 l/100km,2597,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatik-Getriebe,162900,170,Limousine,Benzin,Zuzwil,Mercedes-Benz,C 240,C 240 Elégance,C 240 Elégance,MERCEDES-BENZ C 240 Elégance,876bfef8-6dd9-48a2-b570-cc9a0a0da3b7,10.7,l/100km
G,2005,2,schwarz,400 g/km,1,4,17.5 l/100km,4244,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,38400,400,Coupé,Benzin,Zuzwil,Maserati,GRANSPORT,Coupé GranSport,Coupé GranSport,MASERATI Coupé GranSport,b7612a9c-3291-4ab2-94e6-49edc221dbc7,17.5,l/100km
G,2008,2,rot,362 g/km,7,2,14.0 l/100km,5981,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Silver,Hinterradantrieb,Automat sequentiell,24000,612,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 65 AMG,SL 65 AMG,SL 65 AMG,MERCEDES-BENZ SL 65 AMG,c64079a5-7e60-464b-a8a1-a2079488ac84,14.0,l/100km
null,2001,2,grau,309 g/km,2,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",Silver,Allrad,Automatik-Getriebe,82100,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,a7303ef8-0857-4e62-8401-c0a816231011,12.9,l/100km
null,1972,2,schwarz,null,4,5,null,1177,Occasion,"""Ab MFK""",Silver,null,Schaltgetriebe,82804,65,Limousine,Benzin,Zuzwil,NSU,,TT,TT,NSU TT,21849682-6b3e-467d-beb0-fd7856a41c7f,null,null
G,2012,2,schwarz,279 g/km,3,2,11.7 l/100km,3798,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,1200,626,Coupé,Benzin,Zuzwil,Mclaren,12C,MP4-12C Coupé 3.8 V8,MP4-12C Coupé 3.8 V8,McLAREN MP4-12C Coupé 3.8 V8,1080b451-db0a-4034-b53c-b24df6b10997,11.7,l/100km
null,1999,4,schwarz,291 g/km,8,5,12.1 l/100km,3498,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,33900,238,Limousine,Benzin,Zuzwil,BMW,735,735i,735i,BMW 735i,ad645d6e-e6e1-45e7-9cd8-fc13896c2dc3,12.1,l/100km
G,2010,4,schwarz,187 g/km,6,5,8.0 l/100km,1796,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,29800,204,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 250,E 250 CGI BlueEff Avgarde,E 250 CGI BlueEff Avgarde,MERCEDES-BENZ E 250 CGI BlueEff Avgarde,a3181836-f11a-4d1b-afbd-2d17585362cb,8.0,l/100km
null,1982,2,null,null,10,4,null,2664,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,31000,150,Coupé,Benzin,Zuzwil,Renault,ALPINE,Alpine A310 V6,Alpine A310 V6,RENAULT Alpine A310 V6,03cd41db-6069-4445-b1ac-ba7445d75e48,null,null
G,2001,5,schwarz,226 g/km,6,5,9.6 l/100km,2946,Occasion,"""Ab MFK""",Blue,Vorderradantrieb,Schaltgetriebe manuell,83800,208,Limousine,Benzin,Zuzwil,Citroen,C5,C5 3.0 V6 Exclusive,C5 3.0 V6 Exclusive,CITROEN C5 3.0 V6 Exclusive,6b90157c-f665-4517-bd73-8bad81e1baa9,9.6,l/100km
D,2004,5,grau,152 g/km,6,5,5.7 l/100km,1995,Occasion,"""Ab MFK""",Silver,Vorderradantrieb,Schaltgetriebe manuell,144000,116,Kombi,Diesel,Zuzwil,Toyota,COROLLA,Corolla 2.0 D4D L.Terra,Corolla 2.0 D4D L.Terra,TOYOTA Corolla 2.0 D4D L.Terra,9381303e-f9dd-4c0d-ab6e-fc135fd603d3,5.7,l/100km
G,2000,4,beige,390 g/km,4,5,19.9 l/100km,4398,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,42300,354,Limousine,Benzin,Zuzwil,Bentley,ARNAGE,Arnage Green Label,Arnage Green Label,BENTLEY Arnage Green Label,5098e3df-e022-4f5c-9cfe-a5939b405fe2,19.9,l/100km
G,2005,2,schwarz,357 g/km,7,4,14.8 l/100km,4999,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,8500,507,Coupé,Benzin,Zuzwil,BMW,M6,M6,M6,BMW M6,48bd85cb-6087-4f7f-a383-75c56f7c88ec,14.8,l/100km
null,2000,2,schwarz,309 g/km,12,4,12.9 l/100km,3600,Occasion,null,Silver,Allrad,Automatik-Getriebe,60500,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,39ad9cbc-931e-429d-846b-b5c3ff8259d2,12.9,l/100km
G,2005,2,grau,499 g/km,3,2,21.8 l/100km,5748,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatik-Getriebe,22500,517,Coupé,Benzin,Zuzwil,Ferrari,575M,575M,575M,FERRARI 575M,0a016f95-5ba5-4e0f-aedb-d2723fe68d9d,21.8,l/100km
C,2012,5,rot,145 g/km,9,5,5.5 l/100km,1995,Occasion,"""Ab MFK""",Silver,Allrad,Automat sequentiell,39200,218,SUV / Geländewagen,Diesel,Zuzwil,BMW,X1,X1 xDrive 25d Sport Line,X1 xDrive 25d Sport Line,BMW X1 xDrive 25d Sport Line,336bbd7c-b922-429f-a4ee-2defda2f8088,5.5,l/100km
G,2004,4,beige,357 g/km,8,5,14.9 l/100km,5981,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,61000,612,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 65 AMG,S 65 L AMG 650PS,S 65 L AMG 650PS,MERCEDES-BENZ S 65 L AMG 650PS,f211ea25-5513-461c-b961-b14d5db1a1c1,14.9,l/100km
G,2000,2,beige,495 g/km,3,4,22.0 l/100km,5474,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,35000,442,Coupé,Benzin,Zuzwil,Ferrari,456,456M GT,456M GT,FERRARI 456M GT,d922a05f-ba7a-4e55-acbf-166bd99f5375,22.0,l/100km
G,2009,4,beige,286 g/km,2,5,12.2 l/100km,5461,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,52000,388,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 500,S 500,S 500,MERCEDES-BENZ S 500,3036fc17-b008-409f-90fc-0ad9f1a30af6,12.2,l/100km
G,2007,5,schwarz,235 g/km,2,5,9.8 l/100km,3189,Occasion,"""Ab MFK""",Silver,Allrad,Automatisiertes Schaltgetriebe,105800,250,Limousine,Benzin,Zuzwil,VW,GOLF,Golf R32 4Motion,Golf R32 4Motion,VW Golf R32 4Motion,48071945-0afc-4a0a-b4c2-b59319498809,9.8,l/100km
null,1971,3,schwarz,null,5,4,null,2632,Occasion,null,Blue,Hinterradantrieb,Schaltgetriebe,64600,150,Coupé,Benzin,Zuzwil,Ford,CAPRI,CAPRI RS 2600,RS 2600,FORD CAPRI RS 2600,4f12edee-720b-4d57-b197-47ac2a284985,null,null
null,2000,0,grau,null,9,2,null,0,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe,8000,0,Cabriolet,null,Zuzwil,Renault,SPORT SPIDER,SPORT SPIDER Windschutzscheibe,Windschutzscheibe,RENAULT SPORT SPIDER Windschutzscheibe,0d314b93-8e98-48e9-ac32-e061c739d2e8,null,null
null,1981,3,mehrfarbig,null,7,5,null,1397,Occasion,null,Silver,Vorderradantrieb,Schaltgetriebe,147800,93,Kleinwagen,Benzin,Zuzwil,Renault,R5,R5 Alpine,Alpine,RENAULT R5 Alpine,d60f8090-ed1b-4dd9-8ad0-f023855d507d,null,null
G,2008,4,schwarz,355 g/km,6,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,56200,612,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,c26cee56-43de-46ad-b802-eb86e9f3600f,14.8,l/100km
null,1997,2,schwarz,null,6,2,8.7 l/100km,1998,Occasion,null,Silver,Hinterradantrieb,Schaltgetriebe manuell,23500,200,Cabriolet,Benzin,Zuzwil,Renault,SPORT SPIDER,Spider 2.0 16V TURBO,Spider 2.0 16V TURBO,RENAULT Spider 2.0 16V TURBO,4fcbd6d5-7be1-41da-a46d-88aea76a08be,8.7,l/100km
G,2006,2,schwarz,357 g/km,11,4,14.8 l/100km,4999,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,34500,507,Coupé,Benzin,Zuzwil,BMW,M6,M6,M6,BMW M6,b96e52b9-2d75-427d-b751-26cacaf35eb7,14.8,l/100km
G,2006,2,schwarz,288 g/km,10,4,12.1 l/100km,5461,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat sequentiell,72200,388,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 500,CL 500 Prime Edition,CL 500 Prime Edition,MERCEDES-BENZ CL 500 Prime Edition,589fa443-27e3-4280-89ff-de8a6a9179c7,12.1,l/100km
G,2010,5,schwarz,348 g/km,10,5,14.9 l/100km,4999,Occasion,"""Ab MFK""",Silver,Allrad,Automat,9000,510,SUV / Geländewagen,Benzin,Zuzwil,Land Rover,RANGE ROVER,Range Rover 5.0 V8 SC,Range Rover 5.0 V8 SC,LAND ROVER Range Rover 5.0 V8 SC,1b5c54af-6cb1-41a2-8ee9-1394dbb8ec0c,14.9,l/100km
G,1999,4,null,336 g/km,1,5,13.9 l/100km,4941,Occasion,null,Silver,Hinterradantrieb,Schaltgetriebe manuell,68500,400,Limousine,Benzin,Zuzwil,BMW,M5,M5,M5,BMW M5,6c68704e-1f2d-4ac0-8be2-1d3c4731d01c,13.9,l/100km
null,1930,2,schwarz,null,6,2,null,740,Oldtimer,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe,86000,0,Coupé,Benzin,Zuzwil,MG,,M Roadster,M Roadster,MG M Roadster,d69885d8-a7c9-49e4-89cb-49d1ec8b1686,null,null
G,2003,4,beige,355 g/km,1,5,14.8 l/100km,5513,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,48100,500,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 600,S 600 L,S 600 L,MERCEDES-BENZ S 600 L,98996627-d7a2-4a35-8834-2c94c7f0963d,14.8,l/100km
G,1999,4,beige,299 g/km,5,5,12.5 l/100km,3996,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Automat,69200,276,Limousine,Benzin,Zuzwil,Jaguar,S-TYPE,S-Type 4.0 V8,S-Type 4.0 V8,JAGUAR S-Type 4.0 V8,37be8375-9a47-42c3-a80d-3eebc1d97ac5,12.5,l/100km
null,1974,2,schwarz,null,7,2,null,1755,Occasion,null,Silver,null,Schaltgetriebe,120000,128,Cabriolet,null,Zuzwil,Fiat,SPIDER,124 Spider CSA Abarth,CSA Abarth,FIAT 124 Spider CSA Abarth,1fff23ba-8cb2-487b-8e55-cc9faf962b6b,null,null
G,2001,2,schwarz,440 g/km,5,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automatisiertes Schaltgetriebe,41000,400,Cabriolet,Benzin,Zuzwil,Ferrari,F360,F360 Spider,F360 Spider,FERRARI F360 Spider,1da6f812-31b6-44f1-a573-9c9284791ea0,19.3,l/100km
null,1985,4,anthrazit,null,7,5,null,3430,Occasion,null,Silver,Hinterradantrieb,Schaltgetriebe,157000,300,Limousine,Benzin,Zuzwil,Bmw-Alpina,5 SERIES,5 SERIES B7 (E28),B7 (E28),BMW-ALPINA 5 SERIES B7 (E28),05d6cef4-1d9e-4b21-8023-ca4f269e6a76,null,null
G,2001,2,beige,456 g/km,7,4,19.0 l/100km,6761,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,38000,329,Cabriolet,Benzin,Zuzwil,Rolls-Royce,CORNICHE,Corniche,Corniche,ROLLS-ROYCE Corniche,d7fe47ac-dc4e-4d2d-aad3-ef93de00126e,19.0,l/100km
null,2007,2,grau,null,1,4,null,2568,Occasion,"""Tuning""",Silver,Allrad,Schaltgetriebe,2300,400,Coupé,Benzin,Zuzwil,Nissan,Skyline,Skyline R34 GTR,R34 GTR,NISSAN Skyline R34 GTR,f1bc90e9-292d-40cb-b762-791ab7065b48,null,null
null,1990,2,grau,null,1,5,null,2225,Occasion,"""Ab MFK""",Silver,Allrad,Schaltgetriebe manuell,125000,220,Coupé,Benzin,Zuzwil,Audi,QUATTRO,quattro Turbo 20V,quattro Turbo 20V,AUDI quattro Turbo 20V,2a33362c-0219-40ec-b4b7-206b4e3be533,null,null
G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK"", ""Tuning""",Silver,Allrad,Automat sequentiell,29300,580,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,d52f1b43-0588-4429-86a9-9f129cb853f0,14.0,l/100km
null,1992,2,anthrazit,null,6,4,null,2962,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Schaltgetriebe manuell,71600,250,Coupé,Benzin,Zuzwil,Renault,ALPINE,Alpine A610 Turbo,Alpine A610 Turbo,RENAULT Alpine A610 Turbo,9d852d67-6e57-44f8-a342-51b8d7397744,null,null
G,2012,2,schwarz,332 g/km,6,2,14.2 l/100km,5204,Occasion,"""Ab MFK""",Silver,Allrad,Automatisiertes Schaltgetriebe,5900,560,Cabriolet,Benzin,Zuzwil,Audi,R8,R8 GT Spyder 5.2,R8 GT Spyder 5.2,AUDI R8 GT Spyder 5.2,afeaab5e-b98a-4f81-a3ed-9ec28ae38c8e,14.2,l/100km
null,1995,2,beige,null,3,2,null,2788,Occasion,null,Silver,Hinterradantrieb,Schaltgetriebe manuell,39500,225,Cabriolet,Benzin,Zuzwil,Maserati,BITURBO,Biturbo Spyder E,Biturbo Spyder E,MASERATI Biturbo Spyder E,836bb50d-be85-4b5c-8d70-a4373c49d823,null,null
G,2003,2,anthrazit,183 g/km,10,2,7.7 l/100km,1796,Occasion,"""Ab MFK""",Other,Hinterradantrieb,Schaltgetriebe manuell,38200,120,Cabriolet,Benzin,Zuzwil,Lotus,ELISE,Elise,Elise,LOTUS Elise,0bef1b8e-3440-4f8c-b923-d2ae959c9066,7.7,l/100km
null,2008,2,braun,255 g/km,5,2,10.6 l/100km,3498,Occasion,"""Ab MFK""",Blue,Hinterradantrieb,Automatik-Getriebe,3200,272,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SLK 350,SLK 350,SLK 350,MERCEDES-BENZ SLK 350,6da8ebee-e8d6-4e91-acaa-4a615423337a,10.6,l/100km
G,1998,2,blau,242 g/km,6,4,10.1 l/100km,3199,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,61000,218,Coupé,Benzin,Zuzwil,Mercedes-Benz,CLK 320,CLK 320 Sport,CLK 320 Sport,MERCEDES-BENZ CLK 320 Sport,471a8d61-cb27-483d-9006-d2fafc2d0b86,10.1,l/100km
null,1986,4,grau,null,7,4,null,602,Occasion,"""Ab MFK""",Silver,Vorderradantrieb,Schaltgetriebe manuell,80500,29,Kleinwagen,Benzin,Zuzwil,Citroen,2CV,2CV6 Charleston,2CV6 Charleston,CITROEN 2CV6 Charleston,a14437c8-bcaf-4d9a-bd98-07831f61d927,null,null
null,1998,4,grau,320 g/km,6,5,13.9 l/100km,4266,Occasion,"""Ab MFK""",Silver,Hinterradantrieb,Automat,48500,279,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 430,E 430 Avantgarde,E 430 Avantgarde,MERCEDES-BENZ E 430 Avantgarde,b6537cde-ae93-4667-b2c6-4e69f8965c59,13.9,l/100km
